region_1,region_2,technology_1,technology_1,timestep_4,parameter,value
West,WestSouth,hydro,,h0498,stInflow,0.650007845
West,WestSouth,hydro,,h0499,stInflow,0.650007845
West,WestSouth,hydro,,h0500,stInflow,0.650007845
West,WestSouth,hydro,,h0501,stInflow,0.650007845
West,WestSouth,hydro,,h0502,stInflow,0.650007845
West,WestSouth,hydro,,h0503,stInflow,0.650007845
West,WestSouth,hydro,,h0504,stInflow,0.650007845
West,WestSouth,hydro,,h0505,stInflow,0.650007845
West,WestSouth,hydro,,h0506,stInflow,0.650007845
West,WestSouth,hydro,,h0507,stInflow,0.650007845
West,WestSouth,hydro,,h0508,stInflow,0.650007845
West,WestSouth,hydro,,h0509,stInflow,0.650007845
West,WestSouth,hydro,,h0510,stInflow,0.650007845
West,WestSouth,hydro,,h0511,stInflow,0.650007845
West,WestSouth,hydro,,h0512,stInflow,0.650007845
West,WestSouth,hydro,,h0513,stInflow,0.650007845
West,WestSouth,hydro,,h0514,stInflow,0.650007845
West,WestSouth,hydro,,h0515,stInflow,0.650007845
West,WestSouth,hydro,,h0516,stInflow,0.650007845
West,WestSouth,hydro,,h0517,stInflow,0.650007845
West,WestSouth,hydro,,h0518,stInflow,0.650007845
West,WestSouth,hydro,,h0519,stInflow,0.650007845
West,WestSouth,hydro,,h0520,stInflow,0.650007845
West,WestSouth,hydro,,h0521,stInflow,0.650007845
West,WestSouth,hydro,,h0522,stInflow,0.650007845
West,WestSouth,hydro,,h0523,stInflow,0.650007845
West,WestSouth,hydro,,h0524,stInflow,0.650007845
West,WestSouth,hydro,,h0525,stInflow,0.650007845
West,WestSouth,hydro,,h0526,stInflow,0.650007845
West,WestSouth,hydro,,h0527,stInflow,0.650007845
West,WestSouth,hydro,,h0528,stInflow,0.650007845
West,WestSouth,hydro,,h0529,stInflow,0.650007845
West,WestSouth,hydro,,h0530,stInflow,0.650007845
West,WestSouth,hydro,,h0531,stInflow,0.650007845
West,WestSouth,hydro,,h0532,stInflow,0.650007845
West,WestSouth,hydro,,h0533,stInflow,0.650007845
West,WestSouth,hydro,,h0534,stInflow,0.650007845
West,WestSouth,hydro,,h0535,stInflow,0.650007845
West,WestSouth,hydro,,h0536,stInflow,0.650007845
West,WestSouth,hydro,,h0537,stInflow,0.650007845
West,WestSouth,hydro,,h0538,stInflow,0.650007845
West,WestSouth,hydro,,h0539,stInflow,0.650007845
West,WestSouth,hydro,,h0540,stInflow,0.650007845
West,WestSouth,hydro,,h0541,stInflow,0.650007845
West,WestSouth,hydro,,h0542,stInflow,0.650007845
West,WestSouth,hydro,,h0543,stInflow,0.650007845
West,WestSouth,hydro,,h0544,stInflow,0.650007845
West,WestSouth,hydro,,h0545,stInflow,0.650007845
West,WestSouth,hydro,,h0546,stInflow,0.650007845
West,WestSouth,hydro,,h0547,stInflow,0.650007845
West,WestSouth,hydro,,h0548,stInflow,0.650007845
West,WestSouth,hydro,,h0549,stInflow,0.650007845
West,WestSouth,hydro,,h0550,stInflow,0.650007845
West,WestSouth,hydro,,h0551,stInflow,0.650007845
West,WestSouth,hydro,,h0552,stInflow,0.650007845
West,WestSouth,hydro,,h0553,stInflow,0.650007845
West,WestSouth,hydro,,h0554,stInflow,0.650007845
West,WestSouth,hydro,,h0555,stInflow,0.650007845
West,WestSouth,hydro,,h0556,stInflow,0.650007845
West,WestSouth,hydro,,h0557,stInflow,0.650007845
West,WestSouth,hydro,,h0558,stInflow,0.650007845
West,WestSouth,hydro,,h0559,stInflow,0.650007845
West,WestSouth,hydro,,h0560,stInflow,0.650007845
West,WestSouth,hydro,,h0561,stInflow,0.650007845
West,WestSouth,hydro,,h0562,stInflow,0.650007845
West,WestSouth,hydro,,h0563,stInflow,0.650007845
West,WestSouth,hydro,,h0564,stInflow,0.650007845
West,WestSouth,hydro,,h0565,stInflow,0.650007845
West,WestSouth,hydro,,h0566,stInflow,0.650007845
West,WestSouth,hydro,,h0567,stInflow,0.650007845
West,WestSouth,hydro,,h0568,stInflow,0.650007845
West,WestSouth,hydro,,h0569,stInflow,0.650007845
West,WestSouth,hydro,,h0570,stInflow,0.650007845
West,WestSouth,hydro,,h0571,stInflow,0.650007845
West,WestSouth,hydro,,h0572,stInflow,0.650007845
West,WestSouth,hydro,,h0573,stInflow,0.650007845
West,WestSouth,hydro,,h0574,stInflow,0.650007845
West,WestSouth,hydro,,h0575,stInflow,0.650007845
West,WestSouth,hydro,,h0576,stInflow,0.650007845
West,WestSouth,hydro,,h0577,stInflow,0.650007845
West,WestSouth,hydro,,h0578,stInflow,0.650007845
West,WestSouth,hydro,,h0579,stInflow,0.650007845
West,WestSouth,hydro,,h0580,stInflow,0.650007845
West,WestSouth,hydro,,h0581,stInflow,0.650007845
West,WestSouth,hydro,,h0582,stInflow,0.650007845
West,WestSouth,hydro,,h0583,stInflow,0.650007845
West,WestSouth,hydro,,h0584,stInflow,0.650007845
West,WestSouth,hydro,,h0585,stInflow,0.650007845
West,WestSouth,hydro,,h0586,stInflow,0.650007845
West,WestSouth,hydro,,h0587,stInflow,0.650007845
West,WestSouth,hydro,,h0588,stInflow,0.650007845
West,WestSouth,hydro,,h0589,stInflow,0.650007845
West,WestSouth,hydro,,h0590,stInflow,0.650007845
West,WestSouth,hydro,,h0591,stInflow,0.650007845
West,WestSouth,hydro,,h0592,stInflow,0.650007845
West,WestSouth,hydro,,h0593,stInflow,0.650007845
West,WestSouth,hydro,,h0594,stInflow,0.650007845
West,WestSouth,hydro,,h0595,stInflow,0.650007845
West,WestSouth,hydro,,h0596,stInflow,0.650007845
West,WestSouth,hydro,,h0597,stInflow,0.650007845
West,WestSouth,hydro,,h0598,stInflow,0.650007845
West,WestSouth,hydro,,h0599,stInflow,0.650007845
West,WestSouth,hydro,,h0600,stInflow,0.650007845
West,WestSouth,hydro,,h0601,stInflow,0.650007845
West,WestSouth,hydro,,h0602,stInflow,0.650007845
West,WestSouth,hydro,,h0603,stInflow,0.650007845
West,WestSouth,hydro,,h0604,stInflow,0.650007845
West,WestSouth,hydro,,h0605,stInflow,0.650007845
West,WestSouth,hydro,,h0606,stInflow,0.650007845
West,WestSouth,hydro,,h0607,stInflow,0.650007845
West,WestSouth,hydro,,h0608,stInflow,0.650007845
West,WestSouth,hydro,,h0609,stInflow,0.650007845
West,WestSouth,hydro,,h0610,stInflow,0.650007845
West,WestSouth,hydro,,h0611,stInflow,0.650007845
West,WestSouth,hydro,,h0612,stInflow,0.650007845
West,WestSouth,hydro,,h0613,stInflow,0.650007845
West,WestSouth,hydro,,h0614,stInflow,0.650007845
West,WestSouth,hydro,,h0615,stInflow,0.650007845
West,WestSouth,hydro,,h0616,stInflow,0.650007845
West,WestSouth,hydro,,h0617,stInflow,0.650007845
West,WestSouth,hydro,,h0618,stInflow,0.650007845
West,WestSouth,hydro,,h0619,stInflow,0.650007845
West,WestSouth,hydro,,h0620,stInflow,0.650007845
West,WestSouth,hydro,,h0621,stInflow,0.650007845
West,WestSouth,hydro,,h0622,stInflow,0.650007845
West,WestSouth,hydro,,h0623,stInflow,0.650007845
West,WestSouth,hydro,,h0624,stInflow,0.650007845
West,WestSouth,hydro,,h0625,stInflow,0.650007845
West,WestSouth,hydro,,h0626,stInflow,0.650007845
West,WestSouth,hydro,,h0627,stInflow,0.650007845
West,WestSouth,hydro,,h0628,stInflow,0.650007845
West,WestSouth,hydro,,h0629,stInflow,0.650007845
West,WestSouth,hydro,,h0630,stInflow,0.650007845
West,WestSouth,hydro,,h0631,stInflow,0.650007845
West,WestSouth,hydro,,h0632,stInflow,0.650007845
West,WestSouth,hydro,,h0633,stInflow,0.650007845
West,WestSouth,hydro,,h0634,stInflow,0.650007845
West,WestSouth,hydro,,h0635,stInflow,0.650007845
West,WestSouth,hydro,,h0636,stInflow,0.650007845
West,WestSouth,hydro,,h0637,stInflow,0.650007845
West,WestSouth,hydro,,h0638,stInflow,0.650007845
West,WestSouth,hydro,,h0639,stInflow,0.650007845
West,WestSouth,hydro,,h0640,stInflow,0.650007845
West,WestSouth,hydro,,h0641,stInflow,0.650007845
West,WestSouth,hydro,,h0642,stInflow,0.650007845
West,WestSouth,hydro,,h0643,stInflow,0.650007845
West,WestSouth,hydro,,h0644,stInflow,0.650007845
West,WestSouth,hydro,,h0645,stInflow,0.650007845
West,WestSouth,hydro,,h0646,stInflow,0.650007845
West,WestSouth,hydro,,h0647,stInflow,0.650007845
West,WestSouth,hydro,,h0648,stInflow,0.650007845
West,WestSouth,hydro,,h0649,stInflow,0.650007845
West,WestSouth,hydro,,h0650,stInflow,0.650007845
West,WestSouth,hydro,,h0651,stInflow,0.650007845
West,WestSouth,hydro,,h0652,stInflow,0.650007845
West,WestSouth,hydro,,h0653,stInflow,0.650007845
West,WestSouth,hydro,,h0654,stInflow,0.650007845
West,WestSouth,hydro,,h0655,stInflow,0.650007845
West,WestSouth,hydro,,h0656,stInflow,0.650007845
West,WestSouth,hydro,,h0657,stInflow,0.650007845
West,WestSouth,hydro,,h0658,stInflow,0.650007845
West,WestSouth,hydro,,h0659,stInflow,0.650007845
West,WestSouth,hydro,,h0660,stInflow,0.650007845
West,WestSouth,hydro,,h0661,stInflow,0.650007845
West,WestSouth,hydro,,h0662,stInflow,0.650007845
West,WestSouth,hydro,,h0663,stInflow,0.650007845
West,WestSouth,hydro,,h0664,stInflow,0.650007845
West,WestSouth,hydro,,h0665,stInflow,0.650007845
West,WestSouth,hydro,,h0666,stInflow,0.650007845
West,WestSouth,hydro,,h0667,stInflow,0.650007845
West,WestSouth,hydro,,h0668,stInflow,0.650007845
West,WestSouth,hydro,,h0669,stInflow,0.650007845
West,WestSouth,hydro,,h0670,stInflow,0.650007845
West,WestSouth,hydro,,h0671,stInflow,0.650007845
West,WestSouth,hydro,,h0672,stInflow,0.650007845
West,WestSouth,hydro,,h0673,stInflow,0.650007845
West,WestSouth,hydro,,h0674,stInflow,0.650007845
West,WestSouth,hydro,,h0675,stInflow,0.650007845
West,WestSouth,hydro,,h0676,stInflow,0.650007845
West,WestSouth,hydro,,h0677,stInflow,0.650007845
West,WestSouth,hydro,,h0678,stInflow,0.650007845
West,WestSouth,hydro,,h0679,stInflow,0.650007845
West,WestSouth,hydro,,h0680,stInflow,0.650007845
West,WestSouth,hydro,,h0681,stInflow,0.650007845
West,WestSouth,hydro,,h0682,stInflow,0.650007845
West,WestSouth,hydro,,h0683,stInflow,0.650007845
West,WestSouth,hydro,,h0684,stInflow,0.650007845
West,WestSouth,hydro,,h0685,stInflow,0.650007845
West,WestSouth,hydro,,h0686,stInflow,0.650007845
West,WestSouth,hydro,,h0687,stInflow,0.650007845
West,WestSouth,hydro,,h0688,stInflow,0.650007845
West,WestSouth,hydro,,h0689,stInflow,0.650007845
West,WestSouth,hydro,,h0690,stInflow,0.650007845
West,WestSouth,hydro,,h0691,stInflow,0.650007845
West,WestSouth,hydro,,h0692,stInflow,0.650007845
West,WestSouth,hydro,,h0693,stInflow,0.650007845
West,WestSouth,hydro,,h0694,stInflow,0.650007845
West,WestSouth,hydro,,h0695,stInflow,0.650007845
West,WestSouth,hydro,,h0696,stInflow,0.650007845
West,WestSouth,hydro,,h0697,stInflow,0.650007845
West,WestSouth,hydro,,h0698,stInflow,0.650007845
West,WestSouth,hydro,,h0699,stInflow,0.650007845
West,WestSouth,hydro,,h0700,stInflow,0.650007845
West,WestSouth,hydro,,h0701,stInflow,0.650007845
West,WestSouth,hydro,,h0702,stInflow,0.650007845
West,WestSouth,hydro,,h0703,stInflow,0.650007845
West,WestSouth,hydro,,h0704,stInflow,0.650007845
West,WestSouth,hydro,,h0705,stInflow,0.650007845
West,WestSouth,hydro,,h0706,stInflow,0.650007845
West,WestSouth,hydro,,h0707,stInflow,0.650007845
West,WestSouth,hydro,,h0708,stInflow,0.650007845
West,WestSouth,hydro,,h0709,stInflow,0.650007845
West,WestSouth,hydro,,h0710,stInflow,0.650007845
West,WestSouth,hydro,,h0711,stInflow,0.650007845
West,WestSouth,hydro,,h0712,stInflow,0.650007845
West,WestSouth,hydro,,h0713,stInflow,0.650007845
West,WestSouth,hydro,,h0714,stInflow,0.650007845
West,WestSouth,hydro,,h0715,stInflow,0.650007845
West,WestSouth,hydro,,h0716,stInflow,0.650007845
West,WestSouth,hydro,,h0717,stInflow,0.650007845
West,WestSouth,hydro,,h0718,stInflow,0.650007845
West,WestSouth,hydro,,h0719,stInflow,0.650007845
West,WestSouth,hydro,,h0720,stInflow,0.650007845
West,WestSouth,hydro,,h0721,stInflow,0.650007845
West,WestSouth,hydro,,h0722,stInflow,0.650007845
West,WestSouth,hydro,,h0723,stInflow,0.650007845
West,WestSouth,hydro,,h0724,stInflow,0.650007845
West,WestSouth,hydro,,h0725,stInflow,0.650007845
West,WestSouth,hydro,,h0726,stInflow,0.650007845
West,WestSouth,hydro,,h0727,stInflow,0.650007845
West,WestSouth,hydro,,h0728,stInflow,0.650007845
West,WestSouth,hydro,,h0729,stInflow,0.650007845
West,WestSouth,hydro,,h0730,stInflow,0.650007845
West,WestSouth,hydro,,h0731,stInflow,0.650007845
West,WestSouth,hydro,,h0732,stInflow,0.650007845
West,WestSouth,hydro,,h0733,stInflow,0.650007845
West,WestSouth,hydro,,h0734,stInflow,0.650007845
West,WestSouth,hydro,,h0735,stInflow,0.650007845
West,WestSouth,hydro,,h0736,stInflow,0.650007845
West,WestSouth,hydro,,h0737,stInflow,0.650007845
West,WestSouth,hydro,,h0738,stInflow,0.650007845
West,WestSouth,hydro,,h0739,stInflow,0.650007845
West,WestSouth,hydro,,h0740,stInflow,0.650007845
West,WestSouth,hydro,,h0741,stInflow,0.650007845
West,WestSouth,hydro,,h0742,stInflow,0.650007845
West,WestSouth,hydro,,h0743,stInflow,0.650007845
West,WestSouth,hydro,,h0744,stInflow,0.650007845
West,WestSouth,hydro,,h0745,stInflow,0.713970075
West,WestSouth,hydro,,h0746,stInflow,0.713970075
West,WestSouth,hydro,,h0747,stInflow,0.713970075
West,WestSouth,hydro,,h0748,stInflow,0.713970075
West,WestSouth,hydro,,h0749,stInflow,0.713970075
West,WestSouth,hydro,,h0750,stInflow,0.713970075
West,WestSouth,hydro,,h0751,stInflow,0.713970075
West,WestSouth,hydro,,h0752,stInflow,0.713970075
West,WestSouth,hydro,,h0753,stInflow,0.713970075
West,WestSouth,hydro,,h0754,stInflow,0.713970075
West,WestSouth,hydro,,h0755,stInflow,0.713970075
West,WestSouth,hydro,,h0756,stInflow,0.713970075
West,WestSouth,hydro,,h0757,stInflow,0.713970075
West,WestSouth,hydro,,h0758,stInflow,0.713970075
West,WestSouth,hydro,,h0759,stInflow,0.713970075
West,WestSouth,hydro,,h0760,stInflow,0.713970075
West,WestSouth,hydro,,h0761,stInflow,0.713970075
West,WestSouth,hydro,,h0762,stInflow,0.713970075
West,WestSouth,hydro,,h0763,stInflow,0.713970075
West,WestSouth,hydro,,h0764,stInflow,0.713970075
West,WestSouth,hydro,,h0765,stInflow,0.713970075
West,WestSouth,hydro,,h0766,stInflow,0.713970075
West,WestSouth,hydro,,h0767,stInflow,0.713970075
West,WestSouth,hydro,,h0768,stInflow,0.713970075
West,WestSouth,hydro,,h0769,stInflow,0.713970075
West,WestSouth,hydro,,h0770,stInflow,0.713970075
West,WestSouth,hydro,,h0771,stInflow,0.713970075
West,WestSouth,hydro,,h0772,stInflow,0.713970075
West,WestSouth,hydro,,h0773,stInflow,0.713970075
West,WestSouth,hydro,,h0774,stInflow,0.713970075
West,WestSouth,hydro,,h0775,stInflow,0.713970075
West,WestSouth,hydro,,h0776,stInflow,0.713970075
West,WestSouth,hydro,,h0777,stInflow,0.713970075
West,WestSouth,hydro,,h0778,stInflow,0.713970075
West,WestSouth,hydro,,h0779,stInflow,0.713970075
West,WestSouth,hydro,,h0780,stInflow,0.713970075
West,WestSouth,hydro,,h0781,stInflow,0.713970075
West,WestSouth,hydro,,h0782,stInflow,0.713970075
West,WestSouth,hydro,,h0783,stInflow,0.713970075
West,WestSouth,hydro,,h0784,stInflow,0.713970075
West,WestSouth,hydro,,h0785,stInflow,0.713970075
West,WestSouth,hydro,,h0786,stInflow,0.713970075
West,WestSouth,hydro,,h0787,stInflow,0.713970075
West,WestSouth,hydro,,h0788,stInflow,0.713970075
West,WestSouth,hydro,,h0789,stInflow,0.713970075
West,WestSouth,hydro,,h0790,stInflow,0.713970075
West,WestSouth,hydro,,h0791,stInflow,0.713970075
West,WestSouth,hydro,,h0792,stInflow,0.713970075
West,WestSouth,hydro,,h0793,stInflow,0.713970075
West,WestSouth,hydro,,h0794,stInflow,0.713970075
West,WestSouth,hydro,,h0795,stInflow,0.713970075
West,WestSouth,hydro,,h0796,stInflow,0.713970075
West,WestSouth,hydro,,h0797,stInflow,0.713970075
West,WestSouth,hydro,,h0798,stInflow,0.713970075
West,WestSouth,hydro,,h0799,stInflow,0.713970075
West,WestSouth,hydro,,h0800,stInflow,0.713970075
West,WestSouth,hydro,,h0801,stInflow,0.713970075
West,WestSouth,hydro,,h0802,stInflow,0.713970075
West,WestSouth,hydro,,h0803,stInflow,0.713970075
West,WestSouth,hydro,,h0804,stInflow,0.713970075
West,WestSouth,hydro,,h0805,stInflow,0.713970075
West,WestSouth,hydro,,h0806,stInflow,0.713970075
West,WestSouth,hydro,,h0807,stInflow,0.713970075
West,WestSouth,hydro,,h0808,stInflow,0.713970075
West,WestSouth,hydro,,h0809,stInflow,0.713970075
West,WestSouth,hydro,,h0810,stInflow,0.713970075
West,WestSouth,hydro,,h0811,stInflow,0.713970075
West,WestSouth,hydro,,h0812,stInflow,0.713970075
West,WestSouth,hydro,,h0813,stInflow,0.713970075
West,WestSouth,hydro,,h0814,stInflow,0.713970075
West,WestSouth,hydro,,h0815,stInflow,0.713970075
West,WestSouth,hydro,,h0816,stInflow,0.713970075
West,WestSouth,hydro,,h0817,stInflow,0.713970075
West,WestSouth,hydro,,h0818,stInflow,0.713970075
West,WestSouth,hydro,,h0819,stInflow,0.713970075
West,WestSouth,hydro,,h0820,stInflow,0.713970075
West,WestSouth,hydro,,h0821,stInflow,0.713970075
West,WestSouth,hydro,,h0822,stInflow,0.713970075
West,WestSouth,hydro,,h0823,stInflow,0.713970075
West,WestSouth,hydro,,h0824,stInflow,0.713970075
West,WestSouth,hydro,,h0825,stInflow,0.713970075
West,WestSouth,hydro,,h0826,stInflow,0.713970075
West,WestSouth,hydro,,h0827,stInflow,0.713970075
West,WestSouth,hydro,,h0828,stInflow,0.713970075
West,WestSouth,hydro,,h0829,stInflow,0.713970075
West,WestSouth,hydro,,h0830,stInflow,0.713970075
West,WestSouth,hydro,,h0831,stInflow,0.713970075
West,WestSouth,hydro,,h0832,stInflow,0.713970075
West,WestSouth,hydro,,h0833,stInflow,0.713970075
West,WestSouth,hydro,,h0834,stInflow,0.713970075
West,WestSouth,hydro,,h0835,stInflow,0.713970075
West,WestSouth,hydro,,h0836,stInflow,0.713970075
West,WestSouth,hydro,,h0837,stInflow,0.713970075
West,WestSouth,hydro,,h0838,stInflow,0.713970075
West,WestSouth,hydro,,h0839,stInflow,0.713970075
West,WestSouth,hydro,,h0840,stInflow,0.713970075
West,WestSouth,hydro,,h0841,stInflow,0.713970075
West,WestSouth,hydro,,h0842,stInflow,0.713970075
West,WestSouth,hydro,,h0843,stInflow,0.713970075
West,WestSouth,hydro,,h0844,stInflow,0.713970075
West,WestSouth,hydro,,h0845,stInflow,0.713970075
West,WestSouth,hydro,,h0846,stInflow,0.713970075
West,WestSouth,hydro,,h0847,stInflow,0.713970075
West,WestSouth,hydro,,h0848,stInflow,0.713970075
West,WestSouth,hydro,,h0849,stInflow,0.713970075
West,WestSouth,hydro,,h0850,stInflow,0.713970075
West,WestSouth,hydro,,h0851,stInflow,0.713970075
West,WestSouth,hydro,,h0852,stInflow,0.713970075
West,WestSouth,hydro,,h0853,stInflow,0.713970075
West,WestSouth,hydro,,h0854,stInflow,0.713970075
West,WestSouth,hydro,,h0855,stInflow,0.713970075
West,WestSouth,hydro,,h0856,stInflow,0.713970075
West,WestSouth,hydro,,h0857,stInflow,0.713970075
West,WestSouth,hydro,,h0858,stInflow,0.713970075
West,WestSouth,hydro,,h0859,stInflow,0.713970075
West,WestSouth,hydro,,h0860,stInflow,0.713970075
West,WestSouth,hydro,,h0861,stInflow,0.713970075
West,WestSouth,hydro,,h0862,stInflow,0.713970075
West,WestSouth,hydro,,h0863,stInflow,0.713970075
West,WestSouth,hydro,,h0864,stInflow,0.713970075
West,WestSouth,hydro,,h0865,stInflow,0.713970075
West,WestSouth,hydro,,h0866,stInflow,0.713970075
West,WestSouth,hydro,,h0867,stInflow,0.713970075
West,WestSouth,hydro,,h0868,stInflow,0.713970075
West,WestSouth,hydro,,h0869,stInflow,0.713970075
West,WestSouth,hydro,,h0870,stInflow,0.713970075
West,WestSouth,hydro,,h0871,stInflow,0.713970075
West,WestSouth,hydro,,h0872,stInflow,0.713970075
West,WestSouth,hydro,,h0873,stInflow,0.713970075
West,WestSouth,hydro,,h0874,stInflow,0.713970075
West,WestSouth,hydro,,h0875,stInflow,0.713970075
West,WestSouth,hydro,,h0876,stInflow,0.713970075
West,WestSouth,hydro,,h0877,stInflow,0.713970075
West,WestSouth,hydro,,h0878,stInflow,0.713970075
West,WestSouth,hydro,,h0879,stInflow,0.713970075
West,WestSouth,hydro,,h0880,stInflow,0.713970075
West,WestSouth,hydro,,h0881,stInflow,0.713970075
West,WestSouth,hydro,,h0882,stInflow,0.713970075
West,WestSouth,hydro,,h0883,stInflow,0.713970075
West,WestSouth,hydro,,h0884,stInflow,0.713970075
West,WestSouth,hydro,,h0885,stInflow,0.713970075
West,WestSouth,hydro,,h0886,stInflow,0.713970075
West,WestSouth,hydro,,h0887,stInflow,0.713970075
West,WestSouth,hydro,,h0888,stInflow,0.713970075
West,WestSouth,hydro,,h0889,stInflow,0.713970075
West,WestSouth,hydro,,h0890,stInflow,0.713970075
West,WestSouth,hydro,,h0891,stInflow,0.713970075
West,WestSouth,hydro,,h0892,stInflow,0.713970075
West,WestSouth,hydro,,h0893,stInflow,0.713970075
West,WestSouth,hydro,,h0894,stInflow,0.713970075
West,WestSouth,hydro,,h0895,stInflow,0.713970075
West,WestSouth,hydro,,h0896,stInflow,0.713970075
West,WestSouth,hydro,,h0897,stInflow,0.713970075
West,WestSouth,hydro,,h0898,stInflow,0.713970075
West,WestSouth,hydro,,h0899,stInflow,0.713970075
West,WestSouth,hydro,,h0900,stInflow,0.713970075
West,WestSouth,hydro,,h0901,stInflow,0.713970075
West,WestSouth,hydro,,h0902,stInflow,0.713970075
West,WestSouth,hydro,,h0903,stInflow,0.713970075
West,WestSouth,hydro,,h0904,stInflow,0.713970075
West,WestSouth,hydro,,h0905,stInflow,0.713970075
West,WestSouth,hydro,,h0906,stInflow,0.713970075
West,WestSouth,hydro,,h0907,stInflow,0.713970075
West,WestSouth,hydro,,h0908,stInflow,0.713970075
West,WestSouth,hydro,,h0909,stInflow,0.713970075
West,WestSouth,hydro,,h0910,stInflow,0.713970075
West,WestSouth,hydro,,h0911,stInflow,0.713970075
West,WestSouth,hydro,,h0912,stInflow,0.713970075
West,WestSouth,hydro,,h0913,stInflow,0.713970075
West,WestSouth,hydro,,h0914,stInflow,0.713970075
West,WestSouth,hydro,,h0915,stInflow,0.713970075
West,WestSouth,hydro,,h0916,stInflow,0.713970075
West,WestSouth,hydro,,h0917,stInflow,0.713970075
